plate,well,contig,start,end,par,time
NonDys20,H05,E,19446645,26916524,4086,E
NonDys20,H06,A,28265,6359389,4086,E
NonDys20,H06,B,10302,9471712,4086,E
NonDys20,H06,C,11232808,25414433,4086,E
NonDys20,H06,D,4465987,14588523,4086,E
NonDys20,H06,E,2192966,11253180,4086,E
NonDys20,H06,E,28768149,37618111,4086,E
NonDys20,H06,F,484219,1863070,4086,E
NonDys20,H07,A,13183399,29830686,4086,E
NonDys20,H07,B,1611014,9992804,4086,E
NonDys20,H07,C,206228,15859714,4086,E
NonDys20,H07,D,10488389,25985039,4086,E
NonDys20,H07,D,26436205,26720464,4086,E
NonDys20,H07,E,5314,21933760,4086,E
NonDys20,H07,F,482333,1425764,4086,E
NonDys20,H08,A,19397,18737864,4070,E
NonDys20,H08,B,80376,1592604,4070,E
NonDys20,H08,B,10100946,29492581,4070,E
NonDys20,H08,C,4588501,11257812,4070,E
NonDys20,H08,D,6600,5610248,4070,E
NonDys20,H08,D,16561616,23450807,4070,E
NonDys20,H08,D,23596696,25959662,4070,E
NonDys20,H08,E,6903,1655834,4070,E
NonDys20,H08,E,11769270,37615559,4070,E
NonDys20,H09,A,60442,10265643,4071,L
NonDys20,H09,A,17898131,24747381,4071,L
NonDys20,H09,B,84541,7451939,4071,L
NonDys20,H09,C,175991,857340,4071,L
NonDys20,H09,C,4391086,16715042,4071,L
NonDys20,H09,D,5458709,22890546,4071,L
NonDys20,H09,E,2912548,12112686,4071,L
NonDys20,H09,E,17656865,37619997,4071,L
NonDys20,H10,A,4364,15843531,4040,E
NonDys20,H10,A,23594127,29563966,4040,E
NonDys20,H10,B,10302,29764817,4040,E
NonDys20,H10,C,257043,5945298,4040,E
NonDys20,H10,C,13555133,25398354,4040,E
NonDys20,H10,D,4148496,5539665,4040,E
NonDys20,H10,D,22979856,26027495,4040,E
NonDys20,H10,E,6903,5795947,4040,E
NonDys20,H10,E,24122837,28578784,4040,E
NonDys20,H10,F,24879,1525201,4040,E
NonDys20,H11,B,10302,22401021,4050,E
NonDys20,H11,C,4902041,9269884,4050,E
NonDys20,H11,C,12861392,25404969,4050,E
NonDys20,H11,D,6708652,25963766,4050,E
NonDys20,H11,E,36842,20596015,4050,E
NonDys20,H11,E,22718275,37572666,4050,E
NonDys20,H11,F,756776,1920308,4050,E
NonDys20,H12,B,30108,23775818,4084,E
NonDys20,H12,C,176976,12476050,4084,E
NonDys20,H12,C,16874450,25613426,4084,E
NonDys20,H12,D,4644,9105246,4084,E
NonDys20,H12,E,8420256,37613342,4084,E
